engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
80,48,-0.0031,-0.0002,100.0,518.67,642.71,1583.68,1406.56,14.62,21.61,553.9,2388.13,9064.8,1.3,47.52,521.39,2388.12,8131.74,8.4648,0.03,392,2388,100.0,38.88,23.2074
94,98,0.0024,0.0002,100.0,518.67,642.94,1584.67,1413.28,14.62,21.61,553.46,2388.1,9046.41,1.3,47.68,521.0,2388.11,8127.26,8.4424,0.03,393,2388,100.0,38.68,23.2785
5,244,0.0002,-0.0001,100.0,518.67,642.95,1591.37,1422.41,14.62,21.61,553.16,2388.11,9123.41,1.3,47.83,520.75,2388.13,8189.79,8.481,0.03,396,2388,100.0,38.46,23.0463
16,25,-0.0006,-0.0002,100.0,518.67,642.86,1585.77,1404.33,14.62,21.61,553.88,2388.13,9058.03,1.3,47.49,521.5,2388.08,8141.89,8.4417,0.03,393,2388,100.0,38.9,23.2828
88,202,-0.0021,-0.0001,100.0,518.67,643.29,1594.58,1420.86,14.62,21.61,552.59,2388.14,9128.92,1.3,47.85,520.58,2388.12,8195.41,8.4935,0.03,397,2388,100.0,38.49,23.0331
30,141,-0.0011,0.0,100.0,518.67,642.54,1586.22,1402.83,14.62,21.61,554.02,2388.11,9062.92,1.3,47.48,521.42,2388.12,8139.63,8.4558,0.03,392,2388,100.0,38.88,23.3348
74,71,0.0007,0.0002,100.0,518.67,642.49,1592.4,1398.43,14.62,21.61,553.33,2388.06,9063.94,1.3,47.26,522.57,2388.01,8143.54,8.4127,0.03,392,2388,100.0,38.89,23.4211
7,230,-0.001,-0.0004,100.0,518.67,643.66,1594.24,1418.61,14.62,21.61,551.88,2388.12,9077.31,1.3,47.86,520.55,2388.12,8150.09,8.4526,0.03,395,2388,100.0,38.53,23.1294
80,32,0.0006,0.0,100.0,518.67,642.66,1589.59,1405.0,14.62,21.61,553.82,2388.08,9055.39,1.3,47.3,521.91,2388.14,8134.13,8.4081,0.03,392,2388,100.0,38.76,23.2931
7,108,-0.0006,-0.0005,100.0,518.67,642.39,1587.75,1401.06,14.62,21.61,554.13,2388.01,9075.56,1.3,47.34,522.64,2387.96,8147.96,8.3605,0.03,391,2388,100.0,38.93,23.1841
27,42,0.0009,-0.0005,100.0,518.67,642.94,1581.57,1407.92,14.62,21.61,553.41,2388.04,9068.4,1.3,47.37,521.29,2388.06,8145.28,8.4601,0.03,393,2388,100.0,38.94,23.3386
13,69,0.0012,-0.0003,100.0,518.67,642.94,1590.66,1408.67,14.62,21.61,553.61,2388.09,9058.86,1.3,47.62,521.68,2388.09,8135.55,8.4165,0.03,393,2388,100.0,38.73,23.229
13,91,-0.0026,0.0004,100.0,518.67,642.84,1584.29,1408.55,14.62,21.61,553.49,2388.12,9068.06,1.3,47.51,521.26,2388.08,8145.81,8.4242,0.03,394,2388,100.0,38.82,23.2589
26,113,0.0004,-0.0,100.0,518.67,642.89,1591.08,1409.34,14.62,21.61,554.07,2388.11,9058.26,1.3,47.6,521.72,2388.13,8136.0,8.4922,0.03,395,2388,100.0,38.71,23.2652
34,14,0.0005,0.0001,100.0,518.67,642.14,1589.91,1407.89,14.62,21.61,553.93,2388.09,9062.29,1.3,47.56,522.32,2388.1,8139.32,8.443,0.03,394,2388,100.0,38.8,23.2588
13,119,-0.0012,0.0002,100.0,518.67,643.25,1592.73,1409.92,14.62,21.61,552.74,2388.12,9078.64,1.3,47.88,521.08,2388.12,8149.97,8.4402,0.03,393,2388,100.0,38.74,23.2929
72,41,-0.0016,0.0001,100.0,518.67,643.12,1579.11,1399.01,14.62,21.61,554.18,2388.08,9047.53,1.3,47.34,521.77,2388.02,8126.76,8.3696,0.03,392,2388,100.0,38.97,23.3317
54,214,0.005,0.0004,100.0,518.67,643.08,1592.65,1418.8,14.62,21.61,552.62,2388.12,9099.9,1.3,47.62,521.03,2388.12,8174.28,8.4448,0.03,395,2388,100.0,38.63,23.2359
82,64,-0.0016,-0.0004,100.0,518.67,641.99,1580.08,1395.54,14.62,21.61,554.39,2387.95,9057.84,1.3,47.08,522.63,2387.94,8145.53,8.397,0.03,392,2388,100.0,39.01,23.4466
46,60,0.0003,0.0004,100.0,518.67,642.27,1591.28,1394.38,14.62,21.61,553.38,2388.0,9054.93,1.3,47.22,522.68,2388.05,8142.65,8.3936,0.03,391,2388,100.0,38.95,23.5082
58,25,-0.0027,0.0001,100.0,518.67,642.5,1590.75,1403.68,14.62,21.61,553.81,2388.04,9069.54,1.3,47.48,522.45,2388.06,8148.71,8.4276,0.03,392,2388,100.0,38.93,23.3306
90,61,0.0041,0.0005,100.0,518.67,641.82,1581.87,1400.28,14.62,21.61,553.69,2388.09,9055.79,1.3,47.42,521.97,2388.05,8135.56,8.4081,0.03,392,2388,100.0,39.02,23.3566
63,171,0.0013,-0.0001,100.0,518.67,643.52,1599.89,1436.27,14.62,21.61,552.11,2388.21,9172.45,1.3,48.02,520.16,2388.13,8229.8,8.5109,0.03,397,2388,100.0,38.5,23.059
97,34,-0.0036,0.0002,100.0,518.67,642.0,1584.95,1400.29,14.62,21.61,553.79,2388.03,9048.93,1.3,47.22,521.83,2388.06,8129.39,8.3981,0.03,391,2388,100.0,39.09,23.4554
66,182,0.0017,-0.0004,100.0,518.67,643.11,1601.35,1425.6,14.62,21.61,552.14,2388.16,9081.19,1.3,48.0,519.96,2388.23,8149.13,8.5067,0.03,396,2388,100.0,38.48,23.1849
26,143,0.0007,-0.0,100.0,518.67,642.51,1590.82,1413.88,14.62,21.61,552.8,2388.07,9072.96,1.3,47.84,520.75,2388.11,8151.19,8.4698,0.03,393,2388,100.0,38.61,23.2324
58,90,-0.0029,-0.0002,100.0,518.67,642.55,1590.39,1411.2,14.62,21.61,553.41,2388.09,9060.41,1.3,47.6,521.27,2388.11,8137.46,8.4519,0.03,392,2388,100.0,38.84,23.2538
76,90,0.0001,-0.0003,100.0,518.67,642.59,1589.06,1398.85,14.62,21.61,553.09,2388.12,9050.61,1.3,47.69,520.44,2388.15,8126.81,8.4204,0.03,393,2388,100.0,38.75,23.2093
74,99,0.0002,-0.0001,100.0,518.67,642.63,1598.24,1406.4,14.62,21.61,553.53,2388.08,9070.1,1.3,47.57,521.49,2388.09,8141.35,8.4058,0.03,393,2388,100.0,38.93,23.2388
40,18,0.0006,0.0003,100.0,518.67,642.64,1588.2,1413.64,14.62,21.61,553.0,2388.07,9066.33,1.3,47.43,521.47,2388.12,8131.63,8.447,0.03,392,2388,100.0,38.73,23.2036
9,55,0.0024,0.0002,100.0,518.67,642.27,1583.8,1400.69,14.62,21.61,554.74,2387.99,9063.78,1.3,47.15,522.81,2388.02,8145.53,8.4109,0.03,391,2388,100.0,39.02,23.3817
38,20,-0.0002,-0.0004,100.0,518.67,642.13,1593.09,1406.41,14.62,21.61,553.42,2388.06,9044.05,1.3,47.43,521.05,2388.11,8129.12,8.4439,0.03,393,2388,100.0,38.84,23.3772
94,58,0.0001,-0.0005,100.0,518.67,642.58,1590.55,1409.17,14.62,21.61,553.85,2388.14,9038.69,1.3,47.42,521.87,2388.14,8127.56,8.4476,0.03,393,2388,100.0,38.95,23.2601
51,184,-0.0044,-0.0003,100.0,518.67,642.32,1597.43,1411.04,14.62,21.61,553.02,2388.04,9141.55,1.3,47.67,521.17,2387.98,8212.66,8.4653,0.03,394,2388,100.0,38.91,23.2087
98,81,0.0022,-0.0003,100.0,518.67,642.09,1594.45,1405.73,14.62,21.61,553.43,2387.98,9064.09,1.3,47.53,521.94,2388.09,8149.08,8.4383,0.03,394,2388,100.0,38.86,23.2744
70,1,0.0021,0.0001,100.0,518.67,642.26,1588.45,1400.02,14.62,21.61,552.94,2388.09,9065.41,1.3,47.61,521.18,2388.07,8138.06,8.43,0.03,392,2388,100.0,38.81,23.418
63,164,-0.0001,-0.0004,100.0,518.67,643.98,1594.28,1419.49,14.62,21.61,552.34,2388.19,9148.57,1.3,47.83,520.64,2388.11,8216.48,8.5034,0.03,396,2388,100.0,38.7,23.279
84,230,-0.0043,0.0001,100.0,518.67,643.14,1603.23,1419.91,14.62,21.61,552.03,2388.24,9058.99,1.3,47.85,520.02,2388.17,8138.06,8.4904,0.03,396,2388,100.0,38.68,23.1196
72,132,-0.0011,0.0004,100.0,518.67,642.51,1585.93,1410.78,14.62,21.61,553.3,2388.16,9038.23,1.3,47.55,521.47,2388.12,8121.98,8.3928,0.03,394,2388,100.0,38.87,23.2743
54,119,0.0,-0.0005,100.0,518.67,642.1,1589.47,1396.47,14.62,21.61,554.04,2388.01,9072.04,1.3,47.19,521.59,2388.03,8148.16,8.4074,0.03,391,2388,100.0,39.22,23.4736
68,140,0.0045,-0.0001,100.0,518.67,643.05,1587.74,1412.44,14.62,21.61,553.35,2388.06,9081.49,1.3,47.6,521.75,2388.08,8157.15,8.4587,0.03,395,2388,100.0,38.98,23.1217
37,53,0.0007,0.0,100.0,518.67,642.5,1585.21,1402.36,14.62,21.61,553.37,2388.14,9039.24,1.3,47.35,521.46,2388.13,8124.51,8.4276,0.03,393,2388,100.0,38.97,23.247
88,85,0.0031,-0.0003,100.0,518.67,642.23,1587.95,1406.73,14.62,21.61,553.78,2388.07,9064.77,1.3,47.33,521.43,2388.03,8139.13,8.4308,0.03,394,2388,100.0,38.85,23.4007
88,75,-0.0005,0.0004,100.0,518.67,642.99,1587.18,1400.82,14.62,21.61,553.89,2388.02,9070.27,1.3,47.27,522.56,2388.04,8144.97,8.442,0.03,392,2388,100.0,38.98,23.3514
22,80,0.0031,-0.0002,100.0,518.67,642.32,1586.95,1408.99,14.62,21.61,553.01,2388.14,9050.06,1.3,47.71,521.42,2388.15,8128.19,8.4668,0.03,393,2388,100.0,38.59,23.3018
5,156,-0.0012,-0.0003,100.0,518.67,642.24,1590.06,1401.26,14.62,21.61,553.05,2388.05,9077.82,1.3,47.37,522.19,2388.03,8155.77,8.4005,0.03,393,2388,100.0,38.99,23.2654
47,174,-0.0022,-0.0001,100.0,518.67,642.73,1603.82,1416.84,14.62,21.61,552.8,2388.15,9079.87,1.3,47.76,521.26,2388.11,8159.03,8.4522,0.03,394,2388,100.0,38.56,23.2984
75,136,0.0012,-0.0001,100.0,518.67,642.45,1591.55,1407.95,14.62,21.61,553.19,2388.13,9038.98,1.3,47.75,521.05,2388.19,8121.69,8.4802,0.03,393,2388,100.0,38.75,23.2413
89,67,-0.0018,0.0001,100.0,518.67,642.44,1574.96,1408.12,14.62,21.61,553.76,2388.06,9047.55,1.3,47.28,522.01,2388.01,8132.79,8.4284,0.03,392,2388,100.0,38.89,23.3703
42,100,0.0023,-0.0002,100.0,518.67,642.47,1583.36,1415.23,14.62,21.61,553.71,2388.08,9063.05,1.3,47.5,521.6,2388.11,8140.17,8.4126,0.03,391,2388,100.0,38.76,23.3216
51,135,-0.0013,-0.0002,100.0,518.67,642.54,1589.22,1408.65,14.62,21.61,553.58,2388.03,9089.09,1.3,47.36,522.15,2388.05,8169.89,8.3823,0.03,391,2388,100.0,39.02,23.3625
71,208,0.0012,0.0002,100.0,518.67,643.57,1599.94,1437.81,14.62,21.61,551.45,2388.18,9153.73,1.3,48.02,520.04,2388.19,8225.07,8.5197,0.03,397,2388,100.0,38.25,22.9967
55,40,-0.0015,-0.0003,100.0,518.67,642.54,1584.95,1400.48,14.62,21.61,554.19,2388.09,9054.94,1.3,47.23,522.42,2388.09,8134.08,8.4506,0.03,392,2388,100.0,38.93,23.2373
54,206,0.0001,0.0001,100.0,518.67,642.28,1584.04,1411.97,14.62,21.61,552.97,2388.04,9093.99,1.3,47.67,521.82,2388.1,8170.97,8.4358,0.03,395,2388,100.0,38.75,23.1888
24,11,-0.0029,-0.0003,100.0,518.67,642.58,1586.85,1398.8,14.62,21.61,554.66,2388.03,9064.46,1.3,47.33,522.34,2388.05,8142.67,8.3771,0.03,392,2388,100.0,38.98,23.3489
58,75,0.0034,0.0003,100.0,518.67,642.34,1590.13,1404.16,14.62,21.61,553.41,2388.07,9064.96,1.3,47.34,521.38,2388.09,8145.11,8.3889,0.03,392,2388,100.0,38.71,23.3704
11,11,-0.002,0.0004,100.0,518.67,642.69,1589.05,1403.4,14.62,21.61,553.97,2388.06,9053.65,1.3,47.17,522.38,2387.98,8135.99,8.4111,0.03,391,2388,100.0,38.92,23.4216
42,150,-0.0002,-0.0004,100.0,518.67,643.3,1594.3,1414.34,14.62,21.61,552.77,2388.14,9072.91,1.3,47.72,521.0,2388.11,8138.5,8.5186,0.03,393,2388,100.0,38.57,23.18
13,117,-0.0005,-0.0003,100.0,518.67,643.12,1589.98,1416.63,14.62,21.61,552.69,2388.13,9084.03,1.3,47.77,521.21,2388.08,8158.16,8.4526,0.03,396,2388,100.0,38.79,23.1676
48,136,0.0042,-0.0004,100.0,518.67,642.11,1582.87,1405.06,14.62,21.61,554.0,2388.01,9079.84,1.3,47.4,521.84,2388.02,8163.53,8.4288,0.03,393,2388,100.0,39.04,23.4057
50,24,0.0035,-0.0002,100.0,518.67,642.73,1580.39,1400.53,14.62,21.61,554.31,2388.07,9061.05,1.3,47.32,521.94,2388.09,8145.82,8.3854,0.03,392,2388,100.0,38.96,23.3642
16,99,-0.0002,0.0001,100.0,518.67,643.25,1591.29,1415.57,14.62,21.61,552.79,2388.16,9060.37,1.3,47.71,520.66,2388.12,8134.91,8.4287,0.03,394,2388,100.0,38.68,23.3497
89,128,0.0013,-0.0004,100.0,518.67,642.46,1592.86,1400.17,14.62,21.61,553.52,2388.13,9057.12,1.3,47.45,522.47,2388.06,8134.27,8.4142,0.03,392,2388,100.0,38.9,23.3158
15,65,-0.0037,0.0003,100.0,518.67,642.44,1591.69,1397.08,14.62,21.61,554.48,2388.04,9057.69,1.3,47.37,522.11,2387.98,8141.57,8.3409,0.03,391,2388,100.0,38.95,23.3545
92,143,-0.0014,-0.0004,100.0,518.67,642.28,1586.38,1398.52,14.62,21.61,553.46,2388.08,9067.93,1.3,47.33,521.71,2388.02,8135.81,8.4007,0.03,392,2388,100.0,38.81,23.3807
88,22,0.0003,0.0003,100.0,518.67,643.01,1581.67,1403.76,14.62,21.61,554.74,2388.11,9066.87,1.3,47.36,521.78,2388.08,8145.03,8.4044,0.03,391,2388,100.0,39.02,23.4799
21,78,-0.0029,-0.0002,100.0,518.67,642.46,1587.3,1406.44,14.62,21.61,553.25,2388.08,9055.41,1.3,47.45,521.97,2388.04,8131.95,8.4421,0.03,393,2388,100.0,38.98,23.3152
11,175,-0.0013,-0.0004,100.0,518.67,642.9,1587.68,1403.34,14.62,21.61,553.55,2388.02,9077.88,1.3,47.42,521.66,2388.12,8159.93,8.4273,0.03,393,2388,100.0,38.76,23.241
48,93,-0.0007,0.0002,100.0,518.67,641.81,1588.72,1401.94,14.62,21.61,554.38,2387.96,9063.22,1.3,47.35,522.04,2388.0,8152.73,8.3866,0.03,392,2388,100.0,38.96,23.3816
50,151,-0.0003,0.0,100.0,518.67,642.49,1590.38,1415.17,14.62,21.61,553.09,2388.12,9085.05,1.3,47.6,520.74,2388.07,8158.61,8.4393,0.03,396,2388,100.0,38.72,23.3047
56,237,0.0002,-0.0004,100.0,518.67,643.19,1598.33,1418.36,14.62,21.61,552.11,2388.12,9106.05,1.3,47.86,520.31,2388.16,8172.34,8.4811,0.03,395,2388,100.0,38.48,23.1875
78,51,-0.0033,0.0003,100.0,518.67,642.39,1585.03,1401.62,14.62,21.61,554.24,2388.08,9059.89,1.3,47.33,522.98,2388.04,8145.05,8.4074,0.03,391,2388,100.0,39.14,23.3952
19,20,0.0009,-0.0003,100.0,518.67,642.7,1588.53,1413.7,14.62,21.61,553.2,2388.14,9045.11,1.3,47.71,521.52,2388.09,8128.17,8.4356,0.03,393,2388,100.0,38.98,23.3257
97,173,0.0003,0.0005,100.0,518.67,642.33,1593.36,1415.43,14.62,21.61,552.62,2388.07,9118.13,1.3,47.7,521.79,2388.02,8186.99,8.4839,0.03,394,2388,100.0,38.61,23.2418
6,165,0.0002,-0.0005,100.0,518.67,644.03,1603.61,1423.5,14.62,21.61,551.82,2388.26,9039.79,1.3,48.06,520.42,2388.29,8115.25,8.4762,0.03,395,2388,100.0,38.54,23.0665
30,162,-0.0023,0.0002,100.0,518.67,642.32,1594.88,1412.51,14.62,21.61,552.77,2388.12,9058.14,1.3,47.62,520.97,2388.2,8137.11,8.4557,0.03,392,2388,100.0,38.63,23.2997
66,108,0.0039,0.0005,100.0,518.67,642.92,1598.06,1424.91,14.62,21.61,553.35,2388.18,9064.41,1.3,47.77,521.24,2388.17,8141.43,8.4988,0.03,394,2388,100.0,38.59,23.2784
26,77,0.003,-0.0003,100.0,518.67,642.85,1588.37,1407.29,14.62,21.61,553.7,2388.17,9050.21,1.3,47.56,521.74,2388.12,8129.97,8.426,0.03,392,2388,100.0,38.83,23.2945
40,154,-0.0042,0.0003,100.0,518.67,643.13,1596.86,1418.6,14.62,21.61,552.21,2388.14,9093.35,1.3,48.0,520.28,2388.19,8159.78,8.4865,0.03,395,2388,100.0,38.52,23.0844
52,204,-0.0007,0.0001,100.0,518.67,643.41,1600.64,1422.09,14.62,21.61,552.04,2388.17,9095.83,1.3,48.17,519.79,2388.21,8164.61,8.4886,0.03,395,2388,100.0,38.5,23.1171
25,17,0.0029,0.0005,100.0,518.67,642.85,1581.71,1411.93,14.62,21.61,553.51,2388.11,9042.96,1.3,47.46,521.46,2388.1,8131.97,8.4191,0.03,392,2388,100.0,38.98,23.3514
40,39,0.0021,0.0,100.0,518.67,642.48,1589.93,1409.54,14.62,21.61,553.14,2388.07,9059.41,1.3,47.6,520.52,2388.24,8137.06,8.447,0.03,393,2388,100.0,38.88,23.1313
72,78,-0.0022,-0.0,100.0,518.67,642.29,1585.8,1404.56,14.62,21.61,553.63,2388.08,9044.72,1.3,47.27,521.91,2388.1,8128.02,8.4419,0.03,392,2388,100.0,38.8,23.2692
54,14,-0.0017,-0.0,100.0,518.67,642.09,1576.44,1400.1,14.62,21.61,554.16,2388.0,9056.18,1.3,47.24,522.64,2388.02,8145.94,8.3683,0.03,391,2388,100.0,38.85,23.3487
2,31,-0.0009,0.0005,100.0,518.67,641.97,1579.86,1390.94,14.62,21.61,554.8,2388.0,9049.93,1.3,47.05,522.17,2388.04,8131.62,8.4393,0.03,391,2388,100.0,39.17,23.4154
17,241,0.0005,0.0001,100.0,518.67,642.96,1595.09,1415.02,14.62,21.61,553.21,2388.15,9124.95,1.3,47.65,521.59,2388.1,8190.96,8.4388,0.03,395,2388,100.0,38.89,23.1517
48,225,-0.0016,0.0001,100.0,518.67,643.87,1598.18,1430.13,14.62,21.61,552.29,2388.11,9198.81,1.3,47.78,520.47,2388.15,8266.63,8.4576,0.03,395,2388,100.0,38.36,23.2052
12,67,0.0027,-0.0001,100.0,518.67,642.81,1586.58,1406.37,14.62,21.61,553.17,2388.14,9049.52,1.3,47.58,521.19,2388.14,8132.69,8.4348,0.03,392,2388,100.0,38.63,23.2567
70,136,-0.0044,0.0,100.0,518.67,643.79,1601.3,1427.36,14.62,21.61,551.32,2388.22,9100.74,1.3,48.21,519.77,2388.25,8165.57,8.5529,0.03,398,2388,100.0,38.24,23.0289
47,78,-0.0003,-0.0001,100.0,518.67,642.47,1584.68,1404.65,14.62,21.61,554.61,2387.95,9065.91,1.3,47.38,522.18,2388.03,8148.06,8.4037,0.03,392,2388,100.0,38.86,23.4739
10,59,0.0005,0.0002,100.0,518.67,642.3,1592.5,1401.01,14.62,21.6,553.85,2388.02,9058.17,1.3,47.16,522.12,2388.04,8136.87,8.4061,0.03,392,2388,100.0,38.96,23.3828
8,8,-0.0017,-0.0001,100.0,518.67,642.75,1589.06,1407.11,14.62,21.61,552.97,2388.17,9040.27,1.3,47.38,521.9,2388.21,8120.31,8.4281,0.03,394,2388,100.0,38.71,23.2232
11,146,-0.0039,-0.0003,100.0,518.67,642.13,1587.19,1403.74,14.62,21.61,553.85,2387.99,9070.61,1.3,47.33,521.96,2388.05,8148.68,8.4312,0.03,393,2388,100.0,39.1,23.2712
46,7,-0.0033,-0.0004,100.0,518.67,641.93,1584.73,1398.44,14.62,21.61,554.13,2388.06,9049.47,1.3,47.22,522.3,2388.01,8144.67,8.3926,0.03,391,2388,100.0,39.18,23.4234
10,108,-0.0014,-0.0004,100.0,518.67,642.3,1583.84,1401.12,14.62,21.61,554.92,2388.08,9053.29,1.3,47.21,521.88,2388.04,8143.89,8.4003,0.03,392,2388,100.0,38.9,23.3515
26,39,-0.0049,-0.0003,100.0,518.67,642.56,1590.93,1398.15,14.62,21.61,552.88,2388.11,9055.27,1.3,47.41,521.35,2388.12,8132.76,8.4503,0.03,393,2388,100.0,38.74,23.3291
67,276,-0.0026,-0.0001,100.0,518.67,643.82,1600.4,1418.26,14.62,21.61,552.37,2388.2,9064.76,1.3,47.9,520.25,2388.2,8143.95,8.5015,0.03,395,2388,100.0,38.6,23.1886
81,137,0.0025,-0.0,100.0,518.67,643.24,1579.45,1405.78,14.62,21.61,552.57,2388.13,9057.34,1.3,47.56,521.56,2388.13,8141.88,8.4589,0.03,395,2388,100.0,38.69,23.3229
94,247,0.0004,-0.0004,100.0,518.67,643.55,1599.21,1431.52,14.62,21.61,552.2,2388.2,9138.9,1.3,48.18,520.35,2388.15,8199.0,8.5299,0.03,394,2388,100.0,38.52,23.0614
13,11,-0.0014,0.0003,100.0,518.67,642.81,1590.74,1403.72,14.62,21.61,553.43,2388.08,9057.06,1.3,47.57,522.2,2388.1,8132.71,8.4001,0.03,394,2388,100.0,38.86,23.3338
26,7,0.0032,0.0003,100.0,518.67,642.4,1588.25,1404.3,14.62,21.61,552.82,2388.11,9040.52,1.3,47.39,521.52,2388.07,8131.55,8.4827,0.03,393,2388,100.0,38.76,23.4328
36,28,-0.0002,-0.0005,100.0,518.67,642.35,1590.34,1405.9,14.62,21.61,552.88,2388.1,9064.39,1.3,47.38,521.03,2388.08,8139.93,8.423,0.03,391,2388,100.0,38.91,23.3204
17,40,-0.0012,0.0004,100.0,518.67,642.05,1586.67,1396.39,14.62,21.61,554.69,2387.99,9057.13,1.3,47.19,522.32,2388.02,8142.68,8.3823,0.03,393,2388,100.0,38.94,23.3871
5,56,-0.0016,0.0003,100.0,518.67,642.12,1581.49,1397.74,14.62,21.61,554.59,2387.98,9069.99,1.3,47.2,522.7,2387.92,8148.97,8.3772,0.03,391,2388,100.0,39.05,23.4661
93,29,-0.0004,0.0004,100.0,518.67,641.66,1580.35,1404.17,14.62,21.61,553.95,2388.03,9061.99,1.3,47.11,521.87,2388.13,8149.89,8.3854,0.03,390,2388,100.0,39.09,23.3577
1,182,-0.001,0.0003,100.0,518.67,644.21,1602.08,1426.62,14.62,21.61,551.9,2388.26,9041.23,1.3,47.98,520.46,2388.25,8119.67,8.5158,0.03,397,2388,100.0,38.43,23.1787
96,128,-0.0031,-0.0002,100.0,518.67,642.48,1583.03,1404.86,14.62,21.61,554.36,2388.05,9054.09,1.3,47.37,521.89,2388.06,8139.31,8.4033,0.03,392,2388,100.0,38.92,23.2672
46,46,0.0013,0.0004,100.0,518.67,642.31,1585.1,1403.21,14.62,21.61,553.85,2388.04,9058.95,1.3,47.13,521.72,2388.05,8140.63,8.3888,0.03,390,2388,100.0,39.2,23.4145
9,141,-0.002,-0.0001,100.0,518.67,642.57,1589.27,1402.76,14.62,21.61,554.32,2387.98,9094.64,1.3,47.29,522.24,2387.96,8171.09,8.4445,0.03,394,2388,100.0,38.95,23.2601
30,72,0.0005,0.0001,100.0,518.67,642.41,1583.87,1401.78,14.62,21.61,554.41,2388.01,9072.22,1.3,47.29,522.64,2388.0,8142.83,8.415,0.03,392,2388,100.0,39.13,23.3726
49,110,-0.0011,-0.0004,100.0,518.67,642.73,1589.49,1409.69,14.62,21.61,552.65,2388.17,9051.72,1.3,47.64,521.18,2388.14,8128.52,8.4962,0.03,395,2388,100.0,38.87,23.3109
97,163,0.002,0.0005,100.0,518.67,642.97,1593.13,1407.04,14.62,21.61,553.12,2388.05,9097.66,1.3,47.37,520.81,2388.0,8175.32,8.4652,0.03,394,2388,100.0,38.65,23.2613
92,98,0.0047,-0.0001,100.0,518.67,642.32,1584.44,1410.48,14.62,21.61,554.29,2388.06,9050.56,1.3,47.41,521.9,2388.01,8135.37,8.428,0.03,392,2388,100.0,38.91,23.2805
50,182,-0.0047,0.0001,100.0,518.67,643.32,1588.47,1422.34,14.62,21.61,551.95,2388.16,9112.74,1.3,47.96,519.91,2388.18,8174.19,8.4997,0.03,394,2388,100.0,38.47,23.1038
7,155,-0.0034,0.0002,100.0,518.67,642.76,1587.23,1405.93,14.62,21.61,554.02,2388.01,9074.46,1.3,47.42,521.87,2388.04,8144.73,8.438,0.03,393,2388,100.0,39.0,23.3537
65,58,0.0011,0.0002,100.0,518.67,642.21,1588.17,1402.59,14.62,21.61,554.66,2388.06,9062.24,1.3,47.33,521.97,2388.0,8146.87,8.3812,0.03,391,2388,100.0,39.03,23.4303
75,207,0.0022,-0.0001,100.0,518.67,643.51,1596.41,1424.5,14.62,21.61,552.29,2388.25,9033.9,1.3,48.02,520.19,2388.28,8107.63,8.4619,0.03,396,2388,100.0,38.43,23.1438
46,128,0.0029,0.0,100.0,518.67,642.07,1591.44,1401.05,14.62,21.61,554.47,2388.02,9060.23,1.3,47.29,522.12,2388.01,8138.25,8.4186,0.03,391,2388,100.0,38.83,23.3598
78,170,-0.0012,-0.0,100.0,518.67,642.5,1596.75,1405.41,14.62,21.61,552.86,2388.08,9073.1,1.3,47.48,521.37,2388.08,8145.98,8.4114,0.03,394,2388,100.0,38.77,23.2121
10,13,0.0022,0.0,100.0,518.67,641.98,1578.1,1395.18,14.62,21.6,554.77,2387.99,9048.49,1.3,47.18,522.03,2387.99,8135.65,8.3773,0.03,391,2388,100.0,38.89,23.3528
35,126,-0.0018,-0.0004,100.0,518.67,642.97,1584.93,1420.15,14.62,21.61,552.99,2388.13,9073.51,1.3,47.62,521.4,2388.14,8149.6,8.4645,0.03,394,2388,100.0,38.79,23.2482
40,79,0.0006,-0.0001,100.0,518.67,642.82,1590.31,1417.75,14.62,21.61,554.17,2388.09,9061.32,1.3,47.43,521.26,2388.12,8136.18,8.4494,0.03,393,2388,100.0,38.76,23.2611
92,310,-0.0002,0.0005,100.0,518.67,642.65,1605.66,1419.89,14.62,21.61,551.86,2388.14,9108.57,1.3,47.89,520.8,2388.11,8181.51,8.5012,0.03,395,2388,100.0,38.66,23.1339
18,76,-0.0014,0.0,100.0,518.67,641.89,1586.03,1397.41,14.62,21.61,554.11,2388.02,9066.66,1.3,47.29,521.88,2388.03,8150.18,8.363,0.03,393,2388,100.0,38.89,23.2577
49,66,-0.0008,0.0004,100.0,518.67,642.64,1590.76,1412.31,14.62,21.61,553.46,2388.17,9040.16,1.3,47.66,521.13,2388.18,8124.96,8.456,0.03,393,2388,100.0,38.87,23.3365
27,128,0.0,0.0003,100.0,518.67,642.99,1597.56,1418.09,14.62,21.61,552.65,2388.11,9100.82,1.3,47.73,520.65,2388.11,8162.7,8.421,0.03,396,2388,100.0,38.77,23.201
38,147,-0.0056,-0.0003,100.0,518.67,643.59,1604.7,1415.64,14.62,21.61,553.08,2388.06,9078.85,1.3,47.75,520.97,2388.11,8156.53,8.4496,0.03,395,2388,100.0,38.55,23.2296
32,165,-0.0011,0.0001,100.0,518.67,643.37,1601.42,1420.93,14.62,21.61,551.9,2388.16,9068.0,1.3,48.05,520.64,2388.21,8147.39,8.5018,0.03,395,2388,100.0,38.61,23.0816
64,244,0.0019,0.0003,100.0,518.67,643.04,1596.91,1417.07,14.62,21.61,552.54,2388.12,9073.16,1.3,47.96,521.33,2388.17,8156.55,8.468,0.03,395,2388,100.0,38.52,23.2034
